eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,is_female,agea,domicil,lrscale,gdp_capita,gini_index,unemp_rate,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
3,4,2,7,2,2,1,4,4,7,4,4,6,5,1,1,5,165,5,0,1,3,5,0,30,5,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,2,5,6,1,1,4,5,8,6,7,7,4,1,1,8,60,5,2,1,2,8,0,56,5,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,15,1,10,6,2,1,7,8,8,9,7,7,6,1,1,6,300,5,1,1,2,9,0,39,2,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,13,2,4,6,2,1,5,5,7,6,7,7,4,1,1,5,15,5,2,1,1,7,0,32,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,2,9,2,2,1,6,5,7,8,7,5,8,1,1,4,120,5,0,1,1,9,0,43,5,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,20,2,7,6,1,1,7,7,9,10,4,4,4,1,1,7,15,5,7,2,2,8,1,31,3,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,1,6,6,1,0,8,8,8,9,8,5,8,1,1,8,150,5,0,1,2,9,0,76,3,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,17,2,9,6,2,1,7,7,7.455333333333336,8,4,5,3,1,1,8,30,5,5,2,1,9,1,48,2,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,13,2,7,1,2,1,7,7,7.238,7,5,5,5,1,1,5,10,5,3,1,3,8,1,38,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,14,3,1,6,2,0,6,4,7,5,7,8,7,1,1,6,45,5,5,2,3,6,1,20,1,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,2,6,1,1,1,3,4,5,4,5,8,9,1,2,5,10,5,1,2,2,7,1,43,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,6,3,5,6,2,1,8,8,8,9,9,7,7,1,1,9,30,5,0,1,1,7,1,44,2,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,21,3,7,6,2,1,6,6,9,8,6,7,7,1,1,7,60,5,0,1,2,8,1,47,5,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,1,1,6,2,0,2,5,6,7,5,6,6,1,1,6,210,5,4,2,2,7,1,70,5,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10,1,3,2,4,0,3,6,7,5,8,5,5,1,1,8,180,5,2,2,2,8,1,65,2,9,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,10,1,7,6,2,0,2,2,2,9,3,5,7,1,1,2,240,5,0,2,3,10,0,65,5,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,13,2,4,6,2,0,5,6,7,8,8,9,8,1,1,4,150,4,3,2,3,8,1,64,5,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,1,6,6,4,1,5,5,7,7,7,4,5,1,1,8,120,4,8,2,1,8,0,67,1,8,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8,1,1,6,2,0,5,4,8,6,7,7,8,1,1,7,90,3,5,1,1,9,0,79,5,6,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,22,2,6,2,1,1,5,5,8,7,8,5,8,1,1,6,30,5,1,2,2,6,1,33,3,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,13,2,7,2,2,1,7,7,8,7,7,5,6,1,1,9,10,5,6,1,2,8,0,51,1,6,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,3,4,6,4,1,6,7,6,8,8,8,8,1,1,8,60,5,9,1,1,10,0,37,3,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,18,1,7,6,1,1,4,4,7,8,3,5,8,1,1,6,150,5,1,1,2,8,0,50,4,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,2,4,6,2,0,3,4,7,7,5,5,5,1,1,5,30,5,7,1,2,9,1,69,4,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,4,1,1,2,0,4,4,7,8,5,4,5,1,1,7,270,5,3,2,5,7,1,55,2,10,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,12,2,4,6,4,1,6,6,6,8,6,6,6,1,1,6,60,5,6,1,1,9,0,54,3,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,1,4,6,1,1,2,2,7,3,2,6,5,1,1,6,120,5,5,2,3,9,1,62,2,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,19,1,10,6,3,1,8,8,8,10,7,5,7,1,1,8,40,5,2,2,3,9,0,69,1,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,1,5,2,2,0,6,7,8,8,3,4,4,1,1,6,60,4,8,1,3,9,0,76,3,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,17,1,7,6,3,0,6,6,8,7,8,5,8,1,1,8,180,5,1,1,1,8,0,76,1,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,10,6,3,1,7,7,6,8,7,7,7,1,1,8,180,5,3,1,2,7,0,62,2,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,16,1,8,6,4,1,4,4,7,5,7,7,3,1,1,6,50,5,3,1,1,9,1,33,2,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,18,2,6,6,3,1,6,6,9,7,8,8,7,1,1,6,20,5,0,1,1,8,1,33,4,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,14,2,2,6,2,1,0,1,7,0,6,4,5,1,1,5,1,5,0,1,3,5,0,27,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,1,7,2,2,1,8,7,7,8,7,8,8,1,1,8,120,5,4,1,3,10,1,61,3,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,2,3,6,3,0,4,6,9,6,7,3,4,1,1,7,30,5,5,1,3,7,0,69,5,9,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,16,2,3,1,2,0,7,8,9,8,9,8,8,1,1,8,10,5,2,1,2,7,1,25,3,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,12,2,6,6,4,1,5,5,8,8,8,7,8,1,1,5,60,5,0,1,2,8,0,36,2,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,15,1,6,6,3,1,2,3,7,3,8,5,6,1,1,3,30,5,4,3,3,4,1,60,4,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,13,2,4,6,2,0,8,8,10,9,9,10,9,1,1,8,30,5,1,1,1,9,1,21,1,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,1,5,2,3,1,5,7,5,8,6,5,6,1,1,8,150,5,1,1,2,8,0,35,5,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,2,2,6,2,0,7,6,7,7,8,7,7,1,1,7,150,3,6,2,3,7,1,80,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,12,2,5,2,1,0,6,6,5,7,5,7,5,1,1,5,60,5,3,1,2,10,1,64,5,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,12,1,7,6,2,1,5,5,8,9,7,5,8,1,1,7,60,5,1,1,2,9,0,61,3,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17,2,3,2,2,1,5,6,8,9,7,8,6,1,1,6,150,5,0,2,2,8,1,24,3,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,1,8,6,2,1,6,6,8,8,8,10,10,1,1,6,90,5,0,1,2,8,0,55,2,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,1,8,6,2,1,7,6,7,6,6,7,5,1,1,8,80,5,7,2,2,8,0,27,1,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,16,2,3,6,3,0,7,7,7,8,7,9,8,1,1,7,20,5,1,1,2,9,1,23,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,14,2,8,6,3,1,0,0,5,1,2,4,0,1,1,1,4,5,2,2,4,6,1,33,1,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,19,1,7,6,2,1,7,7,7,8,8,8,8,1,1,8,60,5,0,1,2,7,1,38,2,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,15,1,10,6,2,1,9,9,8,8,5,5,8,1,1,8,120,5,7,2,2,6,1,22,1,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,1,5,6,3,1,7,7,4,7,7,5,7,1,1,3,60,5,0,1,1,8,0,39,4,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,13,1,6,6,2,0,2,3,5,3,3,3,3,1,1,5,30,5,5,2,2,9,0,70,1,8,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,6,1,9,6,2,1,8,7,10,8,8,8,8,1,1,8,120,5,6,1,2,7,1,35,5,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,1,5,6,3,0,8,6,9,10,5,6,7,1,1,9,120,5,0,1,1,9,0,73,4,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,2,8,6,2,1,8,8,8,9,9,10,9,1,1,8,60,5,0,1,1,8,0,43,2,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,16,2,3,2,3,1,4,4,0,5,6,5,5,1,1,5,60,5,0,2,3,8,0,34,5,5,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,1,8,6,2,1,5,5,8,10,7,8,6,1,1,6,90,5,6,1,1,9,0,51,3,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,10,6,2,1,7,7,6,8,8,7,7,1,1,7,60,5,1,1,1,7,0,42,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,22,1,6,6,1,0,7,6,8,10,10,10,5,1,1,3,30,5,6,1,1,10,1,31,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,15,2,5,2,2,1,6,5,8,8,6,8,8,1,1,8,20,5,3,1,2,9,1,49,3,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,10,6,2,1,8,8,8,9,8,7,6,1,1,8,90,5,0,1,2,9,1,37,2,5,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,11,1,3,1,2,0,5,5,5,8,6,4,6,1,1,7,90,3,2,3,4,5,1,76,4,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,1,8,1,1,0,7,7,8,9,10,10,9,1,1,7,90,4,0,1,3,5,0,57,1,1,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,1,6,6,3,1,6,7,8,7,10,10,9,1,1,9,60,5,5,1,1,9,0,26,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,12,3,1,6,3,0,6,5,3,8,5,5,7,1,1,7,30,4,10,3,5,8,1,44,5,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,1,10,6,2,1,7,7,7,7,8,9,7,1,1,8,90,5,0,1,2,9,1,51,1,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,19,1,9,6,2,1,4,4,7,6,6,7,5,1,1,7,60,5,6,2,2,8,1,33,3,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,9,2,3,1,4,7,8,7,3,5,8,1,1,10,120,5,7,1,2,8,0,45,5,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,18,1,5,6,2,1,5,4,7,5,6,5,5,1,1,7,120,5,9,2,1,7,1,43,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,14,2,9,6,1,1,2,7,8,4,5,5,7,1,1,7,45,5,1,1,2,8,0,47,4,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,16,2,6,6,3,1,5,5,7,9,7,5,5,1,1,5,90,5,0,1,2,7,0,60,2,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,14,2,3,6,4,1,7,7,8,9,5,7,8,1,1,7,60,5,6,1,1,8,1,39,5,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,2,4,6,2,0,1,1,3,3,5,5,5,1,1,8,30,5,8,1,3,7,1,50,5,7,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,14,2,6,6,2,1,6,6,8,7,6,6,5,1,1,8,60,5,4,2,2,8,0,38,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,18,1,6,6,3,1,4,5,6,5,6,8,8,1,1,5,30,5,6,1,1,8,1,60,4,9,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,2,4,6,2,1,5,8,8,8,5,5,6,1,1,7,1200,5,6,1,2,5,1,57,2,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,1,5,6,3,0,6,6,9,7,3,4,8,1,1,7,60,5,4,1,1,8,0,77,3,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,5,1,3,1,4,4,7,5,6,5,5,1,1,7,180,5,6,1,1,8,0,60,3,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,1,8.352,6,3,1,8,7,7,8,8,8,8,1,1,8,120,5,3,2,1,8,1,63,3,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,2,2,6,4,1,4,4,6,5,8,8,8,2,2,8,30,5,7,1,3,6,1,40,3,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,14,2,8,6,4,1,6,6,8,9,2,5,4,1,1,8,10,5,0,1,1,7,0,22,4,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,11,1,3,6,2,1,6,6,7,7,7,6,5,1,1,7,60,5,0,1,2,8,1,65,3,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,20,1,5,2,2,1,7,6,9,9,6,5,5,1,1,8,30,5,7,2,3,6,1,46,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,1,9,6,1,1,5,5,7,7,6,7,6,1,1,4,240,5,1,2,1,8,1,34,3,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,16,1,9,6,2,0,5,4,7,6,9,8,5,1,1,3,240,5,6,2,2,10,1,66,1,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,11,1,3,2,2,0,7,4,5,7,7,5,7,1,1,2,180,3,4,3,3,5,0,58,4,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,2,10,2,3,1,8,7,5,9,5,6,8,1,1,10,90,5,7,1,2,6,0,50,1,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,1,4,6,3,0,6,7,9,10,9,9,9,1,1,9,120,5,5,1,1,10,1,81,1,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,9,1,4,6,2,0,5,4,10,6,6,8,4,1,1,5,60,3,6,3,3,10,1,81,3,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,13,2,4,1,2,1,2,4,6,7,5,4,4,1,1,8,60,5,1,1,3,7,0,24,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17,2,8,6,2,1,7,7,6,8,9,9,8,1,1,6,120,5,0,2,1,9,1,59,2,2,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,16,1,2,2,1,0,3,3,8,10,9,5,8,1,1,8,20,1,6,1,1,8,0,67,5,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17,2,3,2,1,1,5,4,6,5,7,8,6,1,1,8,180,5,0,1,2,10,0,33,5,2,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,3,0,3,2,8,7,0,1,6,1,1,8,90,5,0,3,2,8,0,68,3,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13,2,6,6,3,1,3,3,6,7,6,6,7,1,1,8,90,5,5,1,2,8,0,63,5,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,20,3,5,6,2,1,7,6,7,8,5,8,6,1,1,8,90,5,7,1,2,8,0,29,1,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,17,1,5,6,2,1,4,4,7,7,7,5,6,1,1,8,120,5,0,1,3,7,0,51,3,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,13.909666666666665,1,5.935333333333333,6,2,1,4,5,6,7,5,4,4,1,1,6,15,5,3,3,1,7,1,22,2,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,15,1,4,6,2,1,5,7,7,7,6,5,5,1,1,6,180,5,0,3,3,7,1,61,3,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,11,2,3,6,1,0,6,5,9,4,2,8,5,1,1,5,90,3,0,1,4,8,1,63,4,5,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,13,2,4,6,2,0,6,6,9,8,6,2,6,1,1,7,90,5,4,1,1,10,0,69,5,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,18,2,8,6,2,1,5,7,9,7,6,5,6,1,1,6,90,5,1,2,2,8,0,26,1,2,86096.0508947506,28.4,4.424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,2,7,6,2,1,7,7,9,8,6,5,7,1,1,7,60,5,10,1,1,9,1,48,5,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,19,2,3,6,3,0,6,6,7,6,6,7,6,1,1,6,60,5,8,2,2,5,0,25,1,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,1,2,6,3,0,7,7,8,8,7,5,5,1,1,8,120,4,1,2,2,8,0,79,3,8,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,1,4,6,3,1,5,5,6,7,8,8,5,1,1,7,60,5,4,2,2,8,1,67,2,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,1,10,6,3,1,7,6,8,9,8,8,6,1,1,9,210,5,3,1,4,9,0,47,1,6,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.114999999999999,12,1,5,2,2,0,6,6,8,8,5,5,5,1,1,7,90,5,5,1,1,8,1,74,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,17,1,10,6,5,1,10,10,10,10,1,1,1,1,1,8,60,5,8,1,3,8,0,52,5,7,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,15,2,1,6,2,0,7,7,8,6,6,4,4,1,1,7,30,5,4,2,3,6,1,57,2,4,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,17,2,4,6,1,1,6,6,5,9,10,8,9,1,1,7,30,4,8,1,1,9,0,45,4,5,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,9,1,2,6,2,1,5,7,7,6,9,8,7,1,1,8,60,5,5,1,1,10,1,45,3,3,86096.0508947506,28.4,4.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
