eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,gndr,agea,domicil,lrscale,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
2,13,3,3,1,3,1,0,0,1,5,1,0,1,1,1,3,60,5,3,2,2,6,1,51,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,3,2,5,1,0,3,3,6,7,5,5,1,1,0,30,5,6,3,3,6,2,56,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,8,6,4,0,2,2,6,7,5,3,6,1,1,1,390,2,7,4,2,8,2,84,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,1,6.859666666666666,6,2,0,4,3,7,7,8,7,9,1,1,6,10,5,0,2,1,7,1,20,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,3,7,6,2,1,3,2,2,3,8,8,8,1,1,7,60,5,0,3,3,7,2,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,4,6,2,1,4,4,5,8,9,8,8,1,2,8,30,3,8,2,2,9,2,65,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,3,6,1,0,0,0,0,0,0,0,0,2,1,4,120,3,5,1,3,6,1,53,3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,2,5,2,1,1,1,3,10,5,10,10,10,2,1,6,420,5,0,1,1,7,1,56,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,27,1,9,2,2,1,2,1,4,5,8,8,8,1,1,7,30,5,2,1,2,7,1,39,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,2,5,6,2,0,0,0,3,0,9,7,5,1,1,8,20,5,3,2,3,8,2,41,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,3.276333333333333,6,3,0,0,0,1,3,8,8,9,1,1,8,0,1,9,4,3,8,2,90,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,7,6,2,0,0,0,2,4,5,4,4.595333333333333,1,1,5,60,1,5,1,5,7,1,70,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,6,6,2,0,2,2,8,5,6,5,5,1,1,8,120,1,6,2,4,8,2,76,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1,4,2,2,1,4,5,6,7,10,10,9,1,1,2,60,5,4,1,2,10,1,47,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,1,9,6,4,1,4,4,5,6,8,5,6,1,1,8,60,5,4,1,3,7,2,44,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1,5,6,4,0,5,5,8,3,6,5,5,1,1,3,120,4,5,1,1,8,1,68,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,6,3,0,0,6,7,7,3,4,5,1,1,5,60,1,8,1,2,8,1,80,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,1,5,6,4,1,3,3,6,3,7,5,5,1,1,6,90,5,2,2,3,7,2,25,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,4,1,3,0,0,0,3.3673333333333333,6,5,5,5,1,1,1,30,4,8,2,3,7,2,69,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,5,6,2,0,0,9,10,5,4.324666666666666,5,1,1,1,9,5,5,6.187,2,3,10,2,72,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,3,2,2,1,1,5,4,4,4,8,7,8,1,1,7,60,5,2,2,2,6,1,31,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,1,7,2,1,1,0,0,0,0,5,5,0,1,1,6,60,5,0,2,2,9,1,38,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,1,6,6,2,0,6,4,7,6,8,5,6,1,1,10,120,5,4,2,2,7,2,80,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,2,1,2,0,3,5,5,7,6,6,5,1,1,6,30,5,6,1,2,8,2,58,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,4,1,2,0,2,1,0,4,8,5,9,1,1,2,120,1,3,1,2,8,1,78,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,2,8,2,2,1,0,0,5,7,10,6,7,1,1,5,60,5,0,2,3,7,2,44,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,2,4,6,1,0,5,5,5,7,6,5,5.590666666666667,1,1,6,300,2,7,3,1,9,2,67,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,5,6,1,0,3,1,7,5,5,5,4,1,1,7,30,5,7,3,2,9,2,19,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,10,6,2,0,1,0,2,4,5,5,8,1,1,7,20,4,2,2,1,7,1,71,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,2,2,6,2,1,7,7,8,7,3,3,4,1,1,5,15,5,2,3,2,8,2,36,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,1,8,2,3,1,0,0,4,4,6,6,6,2,1,5,20,5,4,3,3,9,2,53,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50,1,10,6,1,1,0,0,8,2,8,7,8,1,1,8,30,5,5,2,1,9,2,55,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,2,6,6,2,1,0,0,6,6,6,6,2,1,1,5,30,5,8,2,2,7,2,45,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,2,4,6,4,1,3,1,6,7,6,5,6,1,1,5,60,4,1,1,1,8,1,50,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,1,4,6,2,0,6,6,8,10,7,5,8,1,1,6,120,5,2,2,1,9,2,20,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,1,10,6,2.3713333333333333,1,2,3,2,4,6,5,7,1,1,8,15,5,9,1,1,9,1,53,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,1,9,6,3,0,1,0,3,1,3,3,3,1,1,6,60,5,5,2,3,7,1,77,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,1,8,6,2,0,3,3.295666666666666,7,4,5,3,5,1,1,5,120,4,9,2,3,9,2,58,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,1,6,6,2,1,0,0,8,5,3,2,6,1,1,5,60,4,9,1,2,9,1,49,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,8,2,4,1,5,5,8,7,10,9,8,1,1,9,15,5,7,2,1,10,2,51,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,4,6,3,0,0,0,3.2859999999999996,4.321333333333334,7,6,6,1,1,5,0,1,6,3,3,10,2,79,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,6,2,0,0,0,4.187666666666666,6,5,5,8,1,1,6,120,5,5,2,4,9,1,70,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,4,1,1,1,0,0,1,7,5,2,5,4,1,1,7,60,5,7,3,3,6,2,42,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2,6,2,2,0,1,1,3,5,2,3,2,1,1,2,10,5,5,2,2,10,1,23,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,1,4,6,3,1,5,5,5,5,5,5,5,1,1,7,0,5,0,2,2,7,2,22,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,1,9,6,2,1,6,6,7,8,8,9,9,1,2,8,480,5,8,2,2,9,1,44,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,2,5,6,2,1,5,5,7,4,5,5,6,2,2,5,10,5,6,2,2,7,1,24,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,1,7,6,1,1,2,3,3,2,10,8,10,1,1,7,10,5,0,2,2,7,2,49,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,4,3,1,1,1,0,0,0,0,5,5,5,1,1,2,30,5,5,2,3,8,2,38,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,6,6,1,1,2,2,4,3,8,8,9,1,1,7,0,4,6,3,1,9,2,43,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,1,9,6,2,0,5,5,5,8,10,10,9,1,1,5,120,4,0,3,3,7,2,70,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,3,4,2,4,1,0,0,4,2,8,7,2,1,1,5,30,5,5,3,2,10,2,46,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,1,8,6,2,1,0,0,5,2,6,3,6,1,1,5,30,5,0,2,1,7,1,31,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,2,2,3,0,7,6,9,5,5,2,2,1,1,8,30,1,8,2,3,7,1,70,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,10,1,2,1,4,4,3,6,9,7,8,1,1,7,90,5,7,1,3,9,2,54,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,1,8,6,2,1,5,5,7,7,6,5,6,1,1,7,30,5,5,2,1,9,1,29,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,2,6,6,3,1,6,5,6,8,9,9,9,1,1,8,15,5,4,1,3,8,2,61,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,5,2,2,1,2,2,7,5,9,5,8,1,2,8,60,5,6,2,2,9,2,54,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,1,8,6,1,1,0,0,5,5,5,5,10,1,1,3,0,4,3,1,4,10,1,35,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,2,3,6,4,1,5,5,6,5,6,2,6,1,1,6,38,5,4,2,3,7,2,42,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1,10,6,1,1,0,0,6,3,5,5,5,1,1,5,5,5,0,1,2,9,1,61,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,2,1,2,0,3,1,1,3,5,4,4,1,1,5,60,5,4,2,3,7,2,59,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,1,9,6,2,0,6,6,6,8,9,9,7,1,1,7,30,5,0,2,1,8,2,24,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1,7,6,1,0,3,3,4.548333333333333,5,10,10,10,1,1,6,210,1,0,1,2,10,1,72,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1,3,6,2,1,5,5,3,7,7,8,8,1,1,4,30,5,0,2,3,8,1,60,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.450666666666667,2,2,2,2,0,7,5,0,6,5,5,5,1,1,2,746,1,2,2,4,9,1,77,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1,5.02925,6,2,0,2,2,4,3,7,4,8,2,1,2,60,1,8,2,2,8,2,76,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,5,1,1,1,0,0,3,0,8,5,8,1,1,5,60,2,2,1,3,9,2,47,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2,3,6,3,1,3,3,5,5,5,4,5,1,1,5,300,1,7,1,3,5,1,90,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,1,4,6,2,0,4,4,7,6,8,7,6,1,1,6,60,5,2,1,1,8,2,24,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,4,6,3,0,3,3,6,5,9,6,7,1,1,7,60,1,9,2,2,10,2,80,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,8,6,3,1,0,0,7,1,7,4,9,1,1,6,20,5,0,1,3,8,1,64,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,3.5410000000000004,6,2,0,2,2,2,5,2,2,2,1,1,3,30,1,2,4,1,7,1,74,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,1,6.616666666666666,2,2,1,4,5,5,5,7,6,3,1,1,6,0,5,6,3,2,9,2,19,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,5,6,2,0,5,8,6.018000000000001,8,8,3,0,1,1,10,30,1,10,2,3,8,2,88,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2,2,6,1,1,4,4,4,3,6,5,6,1,1,4,120,5,0,3,4,4,2,59,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,1,4,1,2,1,5,6,10,8,7,8,5,1,1,10,60,5,7,2,2,8,2,60,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,1,10,6,4,1,3,3,3,3,9,8,9,1,1,6,60,5,10,2,2,8,1,60,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,1,7.325333333333333,6,2,0,0,0,3,2,2,3,3,1,1,2,60,5,8,1,2,7,2,73,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,3,3,2,2,1,2,1,6,1,6,7,6,1,1,6,60,5,6,3,3,9,2,47,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1,4,2,1,0,5,3,5.327000000000001,5,10,10,10,1,1,8,30,4,1,1,1,7,1,70,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,2,2,1,2,1,2,2,6,5,8,8,8,1,1,6,120,5,4,1,4,7,2,60,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,2,9,6,2,1,5,6,7,7,8,5,7,1,1,3,0,5,2,2,2,7,1,23,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,1,10,1,2,0,3,3,4,5,9,8,9,1,1,8,45,5,0,1,2,8,1,72,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,30,1,9,2,3,0,0,0,0,1,6,6,6,1,1,6,30,5,0,1,3,7,2,68,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,2,5,6,1,0,5,6,10,6,5,6,7,2,1,10,540,2,7,1,2,7,2,76,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2,6,6,2,0,3,3,5,5,5,5,5,1,1,5,20,1,6,3,3,8,2,73,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,1,10,6,1,0,4,5,6,6,7,6,6,1,1,6,120,5,0,2,1,6,2,24,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,2,5,2,1,1,4,3,10,7,8,8,7,2,1,6,120,5,0,1,1,7,1,59,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24,2,3,6,1,1,1,1,1,5,8,9,8,1,1,6,20,5,0,2,1,9,2,36,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,3,8,1,2,1,3,3,9,6,10,6,10,1,2,7,15,5,2,2,3,4,2,35,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,7.6080000000000005,1,4,0,1,3,5,1,8,7,8,1,1,5,180,5,1,2,2,8,2,51,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,2,2,1,2,0,4,1,5.065666666666666,8,5,4,5,2,1,4,40,1,4,3,3,7,2,66,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,2,2,1,1,0,3,3,8,7,8,8,7,1,1,8,30,5,0,1,4,9,2,72,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1,5.591666666666666,6,5,0,0,0,4,0,6,4,6,1,1,6,60,5,5,1,2,10,2,65,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,1,6,6,1,0,2,2,6,5,9,3,6,1,1,0,60,4,5,2,2,7,1,74,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,1,7.621666666666667,6,1,0,5,3,8,2,6,5,6,1,1,6,15,5,7,3,1,8,2,21,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,1,4,1,2,1,2,0,1,0,10,2,8,2,2,7,0,5,1,2,3,6,1,28,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,5,6,2,1,0,1,1,4,8,7,9,1,1,4,60,5,7,4,1,9,2,50,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,1,8,6,3,1,4,3,7,3,9,8,8,1,1,5,30,5,6,2,2,9,2,45,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,2,4.834,6,2,0,5,4,7,4,10,5,4,1,1,6,90,5,7,4,1,6,2,25,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,2,9,6,2,0,4,6,6,5,7,7,7,1,1,7,60,5,3,2,1,8,2,25,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,3.6023333333333336,6,3,0,1,2,4,6,5,5,8,1,1,2,480,1,3,1,2,8,1,86,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,2,5.3486666666666665,6,2,1,1,1,9,7,3,3,3,2,1,6,60,5,0,2,2,5,1,58,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,2,6.458000000000001,2,2,1,6,6,6,6,8,8,8,1,1,6,120,4,4,2,2,7,2,40,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,1,8.510000000000002,6,4,1,2,1,6,3,7.363666666666665,88,6.994666666666667,1,1,8,1092,5,2,1,2,9,1,42,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,2,3.879333333333333,6,2,0,0,0,0,2,7,3,7,1,1,0,0,2,6,2,4,8,2,56,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,3,3.2983333333333325,6,2,0,10,6,8,5,6,6,6,1,1,2,30,5,4,2,4,2,1,54,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,7,6,3,0,4,3,5,5,6,6,7,1,1,2,15,5,7,3,3,7,1,69,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,1,5,1,2,1,6,6,4,7,7,9,7,1,1,5,30,2,0,3,2,8,2,49,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,1,10,6,2,0,2,1,6,4,6,6,7,1,1,5,90,5,1,2,2,9,1,76,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,21,1,7,6,2,1,3,3,6,7,7,7,7,1,1,7,30,5,0,1,2,8,2,30,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,2,10,6,3,1,4,1,1,3,8,7,7,1,1,7,30,5,0,2,2,8,1,32,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,4,3.213333333333334,1,4,0,0,0,5,5,2,1,2,1,1,2,180,5,0,2,2,6,1,58,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,1,10,6,1,1,1,0,3,2,8,7,7,1,1,2,120,5,8,1,2,8,1,54,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,2,3,6,2,1,0,0,5,6,8,5,5,1,1,4,30,5,5,3,2,8,2,51,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,10,1,4,0,1,1,5,2,8,6,7,1,1,7,30,5,2,2,1,9,1,21,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,2,5,6,2,1,0,0,2,7,10,8,8,1,1,7,10,5,1,4,3,8,2,45,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,3,6,4,0,2,2,5,5,3,2,4,1,1,2,360,5,7,4,3,7,2,76,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,3,4,6,2,1,1,0,4,0,6,5,7,1,1,6,807,5,3,1,3,5,1,59,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,4.580333333333334,6,4,0,9,9,4,7,7,8,9,1,1,4,120,5,4,1,2,9,1,77,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,2,8,6,1,1,6,6,6,8,9,9,8,1,1,7,30,5,2,2,3,8,2,54,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,1,10,6,2,1,1,0,3,3,6,7,7,1,1,4,30,5,0,2,2,8,1,54,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,1,5.843999999999999,2,2,1,6,6,8,6,8,7,8,2,2,9,360,5,5,2,3,7,1,78,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,2,4,1,4,0,5,5,10,3,5,5,4,1,1,5,240,5,5,3,3,6,2,53,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,2,3,1,2,1,5,3,10,5,10,10,10,1,1,7,90,5,5,1,4,10,1,53,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3,1,1,2,0,2.7429999999999994,2.0086666666666666,3.5356666666666667,4.6386666666666665,5,7,9,1,2,4,0,5,10,2,4,7,2,56,1,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,2,4.566,6,3,0,3,2,7,6,7,8,7,1,1,6,30,5,5,2,1,8,2,22,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,3,1,1,2,0,2,1,4.638,5,10,9,8,1,1,1,240,5,0,1,2,1,1,31,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
